Object ID,Time,X Coordinate,Y Coordinate,Z Coordinate
6015007,108,0.5974732725904983,-0.3794630023688758,0.12330737339414867
6015007,109,0.3539747493769354,-0.23105278784216032,0.08428270899025306
6015007,110,0.3380507556701101,-0.27298286668559485,0.012938877450050637
6015007,111,0.32790054468189345,-0.2799511561380737,0.044231857408567575
6015007,112,-0.0794549222299703,0.16682888393130674,-0.06921575564530028
6015007,113,-0.09683811417900556,0.18058974533363284,-0.017765602168762357
6015007,114,-0.0458264665879107,0.11873081435362096,-0.01932854187485463
6015007,115,-0.019287282734217964,0.15233433043494876,-0.005947887729359544
6015007,116,-0.5635011240195,0.5440467393999495,-0.271059466177651
6015007,117,-0.5152909522216029,0.5564215544352656,-0.23863900244787306
6015007,118,-0.5257833234471218,0.599359913585515,-0.2518830269373357
6015007,119,0.2393123120292593,0.004324893950126363,-0.010330843510180238
6015007,120,0.22546499080661542,-0.05589365572399452,-0.05274287810066347
6015007,121,-0.2831336067158646,0.4559432546756491,-0.08780917679710254
6015007,122,-0.2424520093517936,0.5350131358261538,-0.050248662679520245
6015007,123,0.09746357202970649,-0.12009375340881523,0.035888479966201176
6015007,124,0.03174332731379362,-0.058572673053765074,-0.011285702105576771
6015007,125,-0.21189996837697378,0.19132679396618954,-0.10683235915651265
6015007,126,-0.22748495753312306,0.2287191670134847,-0.09430357009895962
6015007,127,-0.24812943348861216,0.27873824703215694,-0.007965737679985319
6015007,128,-0.25028704211511477,0.30258154276223853,-0.04022054149419294
6015007,129,-0.28415072465315383,0.3331185105907515,-0.08763821876716296
6015007,130,-0.3626968385015627,0.2625864588865946,-0.09112659787625166
6015007,131,-0.4392228559471422,0.31750831226452636,-0.0338908710442946
6015007,132,0.5066069260085573,-0.32523707826142734,-0.23132126498334027
6015007,133,-0.3186600707307504,0.22767003405725128,0.17862549155577556
6015007,134,-0.3313208233329004,0.2728222813629662,0.1717904920335625
6015007,135,-0.38161686462020294,0.22794638760512936,0.09673777936680099
6015007,136,-0.4398856292148135,0.15668623192124348,0.10521974270823067
6015007,137,-0.5293663077050489,0.073764261928547,0.1740844104112092
6015007,138,0.23093837750920032,-0.04100045335188411,-0.07924755671849776
6015007,139,0.28354363081579836,-0.05011356622315595,-0.06608851061832638
6015007,140,-0.2624398375397714,0.38918438801828104,-0.12964532082383073
6015007,141,-0.25641945638019326,0.3455213537729484,-0.13284342319944312
6015007,142,-0.23000792000021775,0.308457426361949,-0.14728786025738008
6015007,143,-0.2236415536540623,0.3784707111702259,-0.2566771878076344
6015007,144,-0.23734811635180011,0.328330521236488,-0.29000677324784707
6015007,145,-0.19229038221129835,0.31613817928065213,-0.2638135648010324
5987008,0,0.0,0.0,0.0
5987008,1,-2.818916354310591,2.352878483680686,-0.5327305864967016
5987008,2,-5.655357485152332,4.647094005048917,-1.0808748655693785
5987008,3,-8.200914560491269,6.783655434039926,-1.6545409772104314
5987008,4,-10.785317336789795,9.094720559130993,-2.210766005253383
5987008,5,-13.278147538914991,11.27184184782619,-2.783001427740316
5987008,6,-16.07192758454311,13.82417608292845,-3.3398032068869363
5987008,7,-18.55804768032122,16.04815093228116,-3.895947224715133
5987008,8,-21.248140319199365,18.44953535680672,-4.430173471231543
5987008,9,-23.604952652841288,20.685576775438786,-4.980422710682528
5987008,10,-25.802235686800657,22.750429053574376,-5.529285800860817
5987008,11,-28.212796225213484,25.090992838806315,-6.0938929861219275
5987008,12,-30.61930465528582,27.388107999715334,-6.633223504953703
5987008,13,-32.883337686413874,29.607841282239672,-7.172940998760251
5987008,14,-35.37644192475182,31.972991176005007,-7.693770710089382
5987008,15,-37.7635912016696,34.32582429271325,-8.223136510614719
5987008,16,-40.18846573596886,36.64944390932921,-8.779185740303245
5987008,17,-42.494167752628975,38.81517319329601,-9.329244045284101
5987008,18,-44.93193481445822,41.08377432491668,-9.89390944076779
5987008,19,-47.28416110454594,43.29907250276651,-10.451025306909807
5987008,20,-49.74152956377737,45.74392049001679,-11.011596751957077
5987008,21,-51.8077957866936,47.97527160497406,-11.546628719626245
5987008,22,-54.11572792886387,50.45906159786414,-12.115724420589
5987008,23,-56.761491147243916,53.109861891887796,-12.688339997356184
5987008,24,-58.85241247422443,55.24312229419971,-13.222572712703261
5987008,25,-61.16084782275521,57.640514361150004,-13.751384428422107
5987008,26,-63.41437795512697,60.05526804060975,-14.344463213801651
5987008,27,-65.62261948092862,62.61323339190377,-14.90583490608166
5987008,28,-68.09779470429754,65.46740067211846,-15.492449824819031
5987008,29,-70.41748700319054,68.15959564451212,-16.029021572080826
5987008,30,-72.74299993924669,70.96247418149645,-16.57977049167704
5987008,31,-74.88190837002674,73.50704201497052,-17.182935611080055
5987008,32,-76.83181681158133,75.91008244560507,-17.76260202705984
5987008,33,-79.0293482560432,78.64939454965214,-18.326695735546185
5987008,34,-81.14429409468569,81.41253976086443,-18.864050341956606
5987008,35,-83.15533997138135,84.16488273295488,-19.39984896574215
5987008,36,-85.17470579782773,87.04808351770637,-19.987375581170465
5987008,37,-87.26155677102676,89.96534480695583,-20.544462621524332
5987008,38,-89.37098998789735,92.79838735840967,-21.093197885585457
5987008,39,-91.47935588412638,95.47418112329785,-21.62745703720358
5987008,40,-93.67577196434485,98.16114222442943,-22.162637901672642
5987008,41,-95.5824360653212,100.51366032714712,-22.714180839141942
5987008,42,-97.63838470065498,103.1971268619102,-23.27142604277962
5987008,43,-99.64393717896908,105.69448951926407,-23.831094975739795
5987008,44,-102.05530742610776,108.91448911650082,-24.416453572368415
5987008,45,-103.9793874375594,111.66144856384862,-24.982001181811334
5987008,46,-106.01860456657148,114.5424555871753,-25.5429431619573
5987008,47,-108.00610249674799,117.22063274481145,-26.109208552995522
5987008,48,-110.0873134131767,120.06273836149713,-26.643932696717858
5987008,49,-111.83856889256268,122.65439047379866,-27.197703035856595
5987008,50,-113.60176987089609,125.16043598554005,-27.758711016152787
5987008,51,-115.70563170619137,128.2483755263371,-28.328823165217276
5987008,52,-117.72315994182709,131.26624522579024,-28.85820594099636
5987008,53,-119.51681316373141,134.0676583983167,-29.417340724484653
5987008,54,-121.52581096932288,137.06125300866793,-29.927916456259393
5987008,55,-123.29563840790132,139.62069633292833,-30.45465976817837
5987008,56,-125.31130382193834,142.45130667213436,-31.007263013407872
5987008,57,-127.16440224181399,144.9829673701885,-31.60877959409942
5987008,58,-128.8524059538301,147.3665520970156,-32.15850431788022
5987008,59,-130.9613400634777,150.24721978548493,-32.73843128212524
5987008,60,-132.8768731503783,152.9441247887771,-33.307193567344534
5987008,61,-134.99131870198133,155.79966260168445,-33.87750473188619
5987008,62,-137.17746508333133,158.63942553793336,-34.40463666875174
5987008,63,-139.2591656506488,161.28282834129595,-34.972296008445156
5987008,64,-141.41108610508786,164.12074304407327,-35.515472442026756
5987008,65,-143.37098466207058,166.62269187113353,-36.05838538193545
5987008,66,-145.44561462110534,169.35961466401267,-36.628778078398106
5987008,67,-147.7220909410025,172.2580232703635,-37.165256536609306
5987008,68,-149.7574209597059,174.74978285237782,-37.71513128055126
5987008,69,-151.76276173794173,177.293855577853,-38.297807709471925
5987008,70,-153.85479374294445,180.02699988692953,-38.86668786682249
5987008,71,-155.98499377136358,182.90055882291682,-39.429225560632815
5987008,72,-157.94295677628958,185.56010542341232,-39.97806002117212
5987008,73,-159.95670318204785,188.47771065882327,-40.51936108396179
5987008,74,-161.77771163254567,191.18692656689447,-41.101600531708385
5987008,75,-163.83265425128937,194.14656524335274,-41.63449374939073
5987008,76,-165.8069520815861,196.91755949342883,-42.22078222356104
5987008,77,-167.71480362149623,199.63536353491236,-42.77211555742658
5987008,78,-169.61138282030376,202.26498427548268,-43.32650318636847
5987008,79,-171.43720962386192,204.94760712463557,-43.92097652011585
5987008,80,-173.20194807158154,207.76800796043253,-44.49884691350872
5987008,81,-174.79687094075584,210.56460118233446,-45.052176586498916
5987008,82,-176.41276032622747,213.276280522372,-45.61380516296966
5987008,83,-178.16795420727294,216.18767952355716,-46.16042552619587
5987008,84,-179.74521151574012,218.9511218875993,-46.712929763974884
5987008,85,-181.67688820049074,222.1113510297968,-47.281156245293694
5987008,86,-183.50809007160112,225.0427640995881,-47.85340857238922
5987008,87,-185.08923759700355,227.79139081731813,-48.407883989820625
5987008,88,-186.88460624512615,230.84661166829144,-48.934912583143536
5987008,89,-188.67610215441576,233.8344043954155,-49.49052265282957
5987008,90,-190.49739796485264,237.04172415456694,-50.03367917579442
5987008,91,-192.07497447801245,239.9752906742766,-50.568690356493285
5987008,92,-193.73415866915207,242.83448775317348,-51.10690959107553
5987008,93,-195.47320552691295,245.76174673797982,-51.66938499026526
5987008,94,-197.23389717466634,248.72678622135612,-52.21633603120805
5987008,95,-199.1940999122888,251.9977714446888,-52.78037816153648
5987008,96,-200.92872596056742,254.98733907397315,-53.28930357031934
5987008,97,-202.6219278799431,257.77483227598424,-53.85205455973284
5987008,98,-204.41982566287766,261.08374594258424,-54.4131206265462
5987008,99,-205.79105984226487,263.70442267453194,-54.9901467854238
5987008,100,-207.28372554139105,266.8702101254036,-55.54043509561326
5987008,101,-208.6562153510047,269.8711387971322,-56.10769253851633
5987008,102,-210.08037133728564,272.90905929216956,-56.67057976639152
5987008,103,-211.36608013390892,275.7506291836762,-57.21473143247082
5987008,104,-212.73337953478088,278.91345231488964,-57.76913442955734
5987008,105,-214.02874920337473,282.05884603653897,-58.32070471391806
5987008,106,-214.97790703208193,284.74618587473776,-58.85437961303426
5987008,107,-216.19887332749178,288.0688804513028,-59.408064847399416
5987008,108,-217.4613925193898,291.6032576362594,-59.96247583843419
5987008,109,-218.66609193033634,294.5335908028807,-60.535670991572694
5987008,110,-219.73809351859853,297.2931416911764,-61.093169779704894
5987008,111,-221.0677602726621,300.61963619381856,-61.636652250357294
5987008,112,-222.20879382562612,303.5043906691794,-62.15099940055301
5987008,113,-223.34534773882118,306.6315910619348,-62.72022234011509
5987008,114,-224.38621786232224,309.5352769949397,-63.24398084579543
5987008,115,-225.4982548437041,312.8981298587052,-63.813986969513515
5987008,116,-226.61203819366497,316.11906173347575,-64.35970518992984
5987008,117,-227.61003248986674,319.0513483050972,-64.87602885150338
5987008,118,-228.65382146275263,321.83367587950613,-65.42228910007458
5987008,119,-229.80699543075627,325.08525530173114,-65.97164256929523
5987008,120,-230.97662441485124,328.3151452498056,-66.52533141198708
5987008,121,-232.07858499503763,331.5067702712159,-67.08335032607945
5987008,122,-233.1650484651421,334.5283518278947,-67.64970012647576
5987008,123,-234.37592078115492,337.88605848904365,-68.19717316886775
5987008,124,-235.5895557389294,341.2080004152669,-68.77972945688651
5987008,125,-236.77761590339827,344.5468834314625,-69.34386864670321
5987008,126,-238.02645536207936,347.9861479581865,-69.9209560300931
5987008,127,-239.33964789774194,351.3299555736677,-70.4610712136079
5987008,128,-240.5058103257583,354.33555189588833,-71.03650826399152
5987008,129,-241.78823749249457,357.70945977363056,-71.59270389859708
5987008,130,-242.7854193091783,360.4846929391296,-72.12118592955672
5987008,131,-243.9856975742192,363.91762550603755,-72.68345199986493
5987008,132,-245.12726937280365,367.2814550957587,-73.24111713633478
5987008,133,-246.11594202265766,370.5028701850454,-73.77982553824575
5987008,134,-247.0700061289946,373.8381293584295,-74.35460399163324
9221008,0,0.0,0.0,0.0
9221008,1,-1.3877162312268998,3.313631734225868,-0.18020546222141667
9221008,2,-2.17304131351353,5.18885525312051,-0.36932487618177035
9221008,3,-3.7437299946801836,8.939394262022686,-0.43200603469007165
9221008,4,-4.666516095445789,11.142851452039148,-0.4166448980340896
9221008,5,-6.478512584425433,15.469592707259839,-0.5246133968762051
9221008,6,-7.402327768096895,17.67550717326491,-0.4590935980939747
9221008,7,-8.463786414972951,20.210090957550022,-0.578301179684233
9221008,8,-9.880748611509295,23.593557112219152,-0.7678037811829616
9221008,9,-11.538163932490107,27.551184673827013,-0.7640015225177852
9221008,10,-12.56281079749654,29.997868146901716,-0.7330986407383936
9221008,11,-13.786288296558348,32.91932555712324,-0.9611377023323989
9221008,12,-15.24821090133449,36.41014956505854,-1.1716534053533567
9221008,13,-16.621472898720764,39.6892670326999,-1.169981551660455
9221008,14,-18.21811916764592,43.50178837243096,-1.3754310662572464
9221008,15,-19.11050825946206,45.63266264440268,-1.5430377554860157
9221008,16,-20.326115364782243,48.53532688504367,-1.6838761126071136
9221008,17,-21.35482824320068,50.9917193106914,-1.8181747141670048
9221008,18,-22.481940051871753,53.68307174513772,-2.0025053611291743
9221008,19,-23.245981536916236,55.50747363230892,-2.0976410328222563
9221008,20,-24.11722752781095,57.58786175401689,-2.385579829998785
9221008,21,-25.201004151041754,60.17573709246032,-2.5345687994648074
9221008,22,-26.91490429312891,64.26824085678764,-2.7708322710022286
9221008,23,-27.668549284237617,66.0678176742111,-2.9294725732359344
9221008,24,-29.07505428729386,69.42631381888332,-3.2245510744509955
9221008,25,-30.25717700253104,72.24902299732682,-3.500256687871587
9221008,26,-31.724299190055845,75.75226272975463,-3.852139832185195
9221008,27,-33.167407564444765,79.19816153651173,-3.8941992932960026
9221008,28,-34.25081599768742,81.7851576995146,-3.942018970476608
9221008,29,-34.867399343430385,83.25745448128727,-3.8584610580422374
9221008,30,-35.94796275239563,85.83765720733369,-4.161017133792394
9221008,31,-38.07119478363977,90.90757631582112,-4.175492406411787
9221008,32,-39.910184496365844,95.29877282551134,-4.358377818154744
9221008,33,-41.71844551169094,99.61659440121429,-4.474539374028536
9221008,34,-43.3735463143256,103.56869528433509,-4.637928049836087
9221008,35,-44.25604190221239,105.67594554165217,-4.745382864781324
9221008,36,-45.305595696959564,109.1261937966986,-5.2005067237758045
9221008,37,-45.67192574129601,110.85139618122248,-5.323161008376745
9221008,38,-46.67803625696597,114.02569197433257,-5.37428738047337
9221008,39,-48.32628595604642,117.80950840603742,-5.598488357132259
9221008,40,-49.34112942953925,120.7802509157443,-5.451224492572881
9221008,41,-49.96641175940536,123.45320000562448,-5.716646569709743
9221008,42,-50.49290099088964,125.13123053210128,-6.014134509046112
9221008,43,-51.08853324038748,127.66148981678961,-5.967531073769589
9221008,44,-52.351264017850355,131.5543848495902,-5.923596862438021
9221008,45,-52.87572529150446,133.7861745315466,-6.1712746203130875
9221008,46,-53.69195505086642,137.25955425767518,-6.246604596917045
9221008,47,-54.36253280408555,140.1131272205685,-6.336028830137408
9221008,48,-54.80538401946414,141.99763389965574,-6.478717427973671
9221008,49,-55.45955429203935,144.78138655770007,-6.725873739850053
9221008,50,-56.38868119255976,148.73518817085244,-6.751540490643303
9221008,51,-57.08792369542499,151.71074095515425,-6.997247925935218
9221008,52,-57.62798720064158,154.0089242893512,-7.182962352972439
9221008,53,-58.56643396645927,158.00238560714257,-7.156944173028232
9221008,54,-59.426303987682275,161.66147186878092,-7.107825322999482
9221008,55,-59.96493769047969,163.9535708294566,-7.356080500593843
9221008,56,-60.95224129576902,168.15493727905317,-7.560321784919546
9221008,57,-61.5464364913876,170.68347231732216,-7.636720546843957
9221008,58,-62.39856035550553,174.30959562369506,-7.741437174892029
9221008,59,-63.04607026682998,177.0650058163101,-7.8625585339085795
9221008,60,-63.727313696281335,179.96396544045356,-7.908793950231748
9221008,61,-64.51039508450074,183.29628576638245,-7.963181852859787
9221008,62,-65.1862753587689,186.17242304881665,-8.138396883530069
9221008,63,-65.8854991149628,189.14789605863425,-8.411976459514474
9221008,64,-66.45740964325567,191.5816010434718,-8.362857785713851
9221008,65,-66.97306084526959,193.77590039397452,-8.518508937739039
9221008,66,-67.77084087440645,197.1707692373751,-8.681048001114954
9221008,67,-68.66031204484987,200.95582007013215,-8.793922146863707
9221008,68,-69.25426884205982,203.48334062909578,-8.904505246241552
9221008,69,-69.85604150146568,206.0441207659934,-9.075501924839314
9221008,70,-70.68787037306484,209.5838808704025,-9.207198824355503
9221008,71,-71.59827141725226,213.45799657527309,-9.29519545864334
9221008,72,-72.56231934149872,217.56040092489093,-9.234166961192932
9221008,73,-73.1895837633079,220.2296585703569,-9.559965987379353
9221008,74,-73.52753497217229,221.6677743261556,-9.720488294314338
9221008,75,-74.41089974148733,225.42684001240744,-9.979193011286899
9221008,76,-75.35229376610513,228.38712855093164,-10.211024744035248
9221008,77,-75.87383742424309,230.80578657089507,-10.20697218791158
9221008,78,-77.04110747227028,234.77397744747296,-10.362165601632354
9221008,79,-78.23363991150113,237.67176625059312,-10.508234229250439
9221008,80,-79.81662932923524,240.83589959138814,-10.680315854133461
9221008,81,-81.24650072505024,243.21724806770078,-10.67265875779986
9221008,82,-83.2638356772129,246.05752683576964,-10.785762259157062
9221008,83,-85.2425446122464,249.44696225125725,-11.00791146971083
9221008,84,-86.46575590127041,252.11025545364825,-11.110154510511789
9221008,85,-87.48910442924183,253.89930873532973,-11.045892343842581
9221008,86,-89.62980348165101,257.64175283929194,-10.97031635589691
9221008,87,-91.4988790133139,260.90933531215734,-11.099896495611597
9221008,88,-92.33450559339232,262.3702065935311,-11.132406516553152
9221008,89,-94.07137477491548,265.40666135368514,-11.34521685600237
9221008,90,-95.41413545488969,267.754122004049,-11.320512523508922
9221008,91,-96.51384858542696,269.67667852445163,-11.576203789313071
9221008,92,-97.66252650023937,271.6848369738158,-11.694917368300588
9221008,93,-99.3335525985851,274.60618257925387,-11.731433320783346
9221008,94,-100.34291023577246,276.3707765018932,-11.8162960567088
9221008,95,-101.8566415244563,279.01713388218093,-11.8136918589728
9221008,96,-103.4245188133596,281.75815117229877,-11.825434701282832
9221008,97,-104.96924056600811,284.4586871532698,-12.025813517693894
9221008,98,-107.14543055218576,288.26317773484243,-12.050579056463212
9221008,99,-108.89006779845184,291.3132128943821,-12.104944859676229
9221008,100,-110.77761001830504,294.6130794700782,-12.330235950267255
9221008,101,-112.94812659305654,298.40765159762185,-12.384851886085965
9221008,102,-114.98231931175984,301.96389764625087,-12.524662954521334
9221008,103,-116.23704576488613,304.1574538172144,-12.621112962324693
9221008,104,-117.96281443430372,307.1745022782748,-12.57883154346624
9221008,105,-118.20081271089849,307.59057909486086,-12.6637090036047
9221008,106,-120.34423259590189,311.33777985244456,-12.669290146592244
9221008,107,-121.76853354336087,313.8277920179037,-12.580433911346898
9221008,108,-123.2067577249267,316.34214526266237,-12.571276003199467
9221008,109,-124.62087178560722,318.8143483604158,-12.572831182862306
9221008,110,-126.79493836982046,322.61512673725184,-12.636117406713758
9221008,111,-128.55577991210802,325.6934908074043,-12.595138533480995
9221008,112,-129.34640118929747,327.0756822620858,-12.652904354558347
9221008,113,-130.85805064395862,329.71840010814986,-12.703182306200253
9221008,114,-132.17854776532462,332.0269388355313,-12.73306165280537
9221008,115,-133.00646212476565,333.8510655541002,-12.69752852432915
9221008,116,-133.85346044928565,335.3974217890416,-12.794700699589812
9221008,117,-135.45395174097638,339.04827835128975,-12.895310296681068
9221008,118,-136.71574100172768,341.42690523262576,-12.973256228705964
9221008,119,-137.98185018454654,343.3469269427493,-12.956953369054792
9221008,120,-138.6867981623583,344.6176439938788,-13.100077474860788
9221008,121,-140.97332224641463,349.6377459508266,-13.155851478289105
9221008,122,-141.4698944405501,351.100296462406,-13.223877468557747
9221008,123,-142.24063899972347,354.2132419500251,-13.268572465425219
9221008,124,-142.46784231858857,355.5693711649685,-13.391172909693477
9221008,125,-143.09567244530714,359.3167582239149,-13.456442055559464
9221008,126,-143.80353055344716,363.54181560986484,-13.502705358137272
9221008,127,-144.4181289948061,367.21022549907275,-13.526681275353894
9221008,128,-145.02800642540242,370.8504566598569,-13.607369473327614
9221008,129,-145.78409856652726,375.3634129269148,-13.612267468868865
9221008,130,-146.0951839184812,377.22021649929644,-13.689382726125848
9221008,131,-146.73638909858818,381.04743646183795,-13.811475028891145
9221008,132,-147.30713753114415,384.45411479575745,-13.915674991513058
9221008,133,-147.82217608565585,387.52827248889537,-14.062900928639872
9221008,134,-148.3545062477971,390.7056401808876,-14.122366797266793
9221008,135,-148.8933489690137,393.92187997945905,-14.125142290404671
9221008,136,-149.44334403617353,397.2046858045498,-14.196864453680503
9221008,137,-149.88491148824073,399.8403098135109,-14.39084923176722
9221008,138,-150.0527073115406,400.84184808002516,-14.455563352275462
9221008,139,-150.74485432832344,404.9731292390496,-14.58812470129335
9221008,140,-151.33472100334228,408.4939203741016,-14.736803077238386
9221008,141,-151.9637966121618,412.2487414558967,-14.803577955362554
9221008,142,-152.5176848702983,415.5547849257946,-14.769572706226228
9221008,143,-153.14065511635553,419.27316437086074,-14.842211540664488
9221008,144,-153.58032784902466,421.89747919497916,-15.03323294427532
9221008,145,-153.8952712899307,423.77731089550605,-15.059088386388781
9221008,146,-154.50893233128733,427.44012563964503,-15.206388753983587
9221008,147,-154.7485476651138,428.87033958270564,-15.265468794247063
9221008,148,-155.2990691001804,432.1562871880294,-15.379100338254766
9221008,149,-155.82993206267182,435.32489747137436,-15.579600509009014
9221008,150,-156.29680619924588,438.1115718010991,-15.649320175431715
9221008,151,-156.85207768973888,441.4258714963859,-15.627750002854025
9221008,152,-157.28982827907367,444.03871344790747,-15.738275122634914
9221008,153,-157.85845819904637,447.43274682214604,-15.846768120947985
9221008,154,-158.46889024022508,451.076288337803,-15.990084744363296
9221008,155,-158.8912992186798,453.5975594142921,-15.989552092707035
9221008,156,-159.2071628643939,455.4828836253604,-15.976544774676364
9221008,157,-159.74964716151908,458.7208592308857,-16.025957436332952
9221008,158,-160.13110468030416,460.99769958721635,-16.21201464979114
9229008,0,0.0,0.0,0.0
9229008,1,2.108713587094583,3.158774087770028,-1.0674740602116726
9229008,2,3.703366294440522,5.54750420350705,-2.171458711168553
9229008,3,5.495259502243421,8.231693212151699,-3.0899729593229903
9229008,4,7.933498400374305,11.88408389163724,-3.94982188250043
9229008,5,9.620734495247415,14.411500459279635,-4.817972393101244
9229008,6,10.728015049228857,16.070165316951144,-6.082526938215487
9229008,7,13.004759215774353,19.480642928410152,-7.061172072564715
9229008,8,14.624857824753372,21.907490053119105,-8.42631526624345
9229008,9,17.108136012298967,25.627347903682523,-9.210641805845443
9229008,10,18.789154939215663,28.145451386247732,-10.392734039585513
9229008,11,21.08522472337089,31.584878050109758,-11.340752452019563
9229008,12,23.07171857377411,34.560571543323235,-12.40848530503652
9229008,13,24.64821898807168,36.92211020296792,-13.868158140826514
9229008,14,26.54673754566877,39.766019997825815,-15.032645972768545
9229008,15,28.471379349559083,42.64906143862392,-16.485769378164644
9229008,16,30.50712422458432,45.6985311247373,-17.598268705787923
9229008,17,32.56251079303712,48.77742333300761,-19.25383311826119
9229008,18,34.051177259200806,51.007390023329464,-20.124058570703074
9229008,19,36.319015950293654,54.40452756562437,-21.419137949380534
9229008,20,38.22120256631276,57.253931974813405,-22.211214000501005
9229008,21,40.20751470702546,60.22935327370641,-23.164649672016857
9229008,22,42.59789266461177,63.810050054251036,-23.9158742202983
9229008,23,44.6856026179914,66.93736148425006,-25.154226224443313
9229008,24,46.695836620676445,69.94861683770218,-26.23250702051383
9229008,25,48.736718514031985,73.00578158515033,-27.185162537145953
9229008,26,50.2121558300684,75.21593150335055,-27.94068214616266
9229008,27,51.92752456742894,77.78548971728083,-29.544393538885377
9229008,28,53.643269020181485,80.35561073881662,-30.75183593795879
9229008,29,55.131526026897525,82.58496407419965,-32.21767589471645
9229008,30,57.694212948469634,86.4237732384553,-33.37710164647774
9229008,31,59.15538259638228,88.61255072341561,-34.37397567848425
9229008,32,61.1787626396152,91.64349835394772,-35.20663960167255
9229008,33,63.10670407843874,94.53148252446972,-36.206080282909085
9229008,34,64.81515148469045,97.09067284325613,-37.42648605148101
9229008,35,66.68669671894337,99.8941776085443,-38.732556026159926
9229008,36,68.9365767292806,103.26441371872036,-40.06978052011845
9229008,37,71.12561342083582,105.48070151550988,-41.73134645563743
9229008,38,73.27057335029886,108.71888472257979,-42.909526725983135
9229008,39,74.19518362174908,110.88140117350846,-43.797423219248486
9229008,40,76.09150492694383,113.64599353827654,-44.99428764990683
9229008,41,77.1641549431375,116.16665681940839,-45.60171871044307
9229008,42,78.89746795795315,118.75467301112685,-46.658931098221
9229008,43,79.99203222333044,121.27326661502394,-47.46282912541564
9229008,44,80.69815472677374,124.17133529334708,-48.19629979702458
9229008,45,80.85245921587298,127.49780715505128,-49.31637243047349
9229008,46,81.01444459473304,130.98986242791403,-50.14835998398733
9229008,47,81.19470017021338,134.87578372061847,-51.34271857827823
9229008,48,81.32727362792363,137.73378143187338,-52.65756838220766
9229008,49,81.50896469953439,141.65064892396126,-53.506703356213755
9229008,50,81.66194815428537,144.94864213534547,-54.733652013970165
9229008,51,81.80161925578193,147.95964973294505,-55.380991234026
9229008,52,81.95769844607749,151.32438032339337,-56.4763365789322
9229008,53,82.10733544771739,154.5502312259214,-57.67826454805942
9229008,54,82.2718339501558,158.0964640208848,-58.91985260753483
9229008,55,82.41795392614118,161.24649543854258,-59.678258171725794
9229008,56,82.53464759450286,163.76215915325466,-60.64319489517193
9229008,57,82.69729696445779,167.26852864151374,-61.912647047409806
9229008,58,82.81938234608428,169.9004260611976,-62.84512435705463
9229008,59,82.9762635390284,173.28244609836892,-64.27882171009178
9229008,60,83.11902417157062,176.360057319423,-65.4713725025314
9229008,61,83.21506666939786,178.43052635383066,-66.33388128364301
9229008,62,83.38525955079724,182.099517673152,-67.20742740312681
9229008,63,83.52898353431,185.19789666262972,-68.22002784419756
9229008,64,83.7134573278151,189.17475363483294,-69.13157528096797
9229008,65,83.89335759617677,193.05301527266,-70.04404448994158
9229008,66,84.02557988711781,195.90344258603884,-71.2997410046587
9229008,67,84.21396766663226,199.9646766518908,-72.31357723853945
9229008,68,84.36487895829227,203.21799849787786,-73.43550881171504
9229008,69,84.51603055581627,206.476500819815,-74.6974920906176
9229008,70,84.67685516830268,209.94353247410083,-75.5945726666946
9229008,71,84.84921066605915,213.65914513607703,-76.65664677017476
9229008,72,85.44349873538047,216.00826975716615,-77.76954691023799
9229008,73,86.8296614464379,218.85553825204886,-78.72053330628249
9229008,74,88.62996159310319,221.37177902206105,-79.95136677411743
9229008,75,90.62675376892314,223.3557260593539,-81.20217164820203
9229008,76,92.35033160695298,225.86438934398782,-82.0010773933218
9229008,77,93.93415534287381,229.59120393796277,-83.21956493078602
9229008,78,95.45029604737836,231.88671984103257,-84.46056357517834
9229008,79,97.66969628262619,234.10907948603128,-85.56215434313916
9229008,80,100.03023050905074,237.51018757541337,-87.08366375476078
9229008,81,102.24759414339297,240.70501242033248,-87.99871790490275
9229008,82,104.25548983033492,243.59803137640057,-89.21029388824495
9229008,83,105.26004342333141,245.04541363127822,-89.64059157941618
9229008,84,107.66353895470569,248.50842128566524,-90.52685455376412
9229008,85,109.53164306853975,251.20002555992005,-91.61095359387203
9229008,86,111.85716947898018,254.55069364093353,-92.60248503465641
9229008,87,113.7909693076923,257.33695370319094,-93.7403203776446
9229008,88,115.82164003654147,260.2627874256791,-94.24364760393175
9229008,89,117.59470817716746,262.81746184158146,-95.4715646453624
9229008,90,119.43659305776943,265.4712888850531,-96.71832690191998
9229008,91,121.09613030091515,267.86238556101324,-98.15706757245086
9229008,92,122.51502177414599,269.9067546760802,-98.8839446812991
9229008,93,124.16611065112312,272.28567876576875,-99.6332174940046
9229008,94,125.84768071630796,274.70852080192327,-100.67650196081266
9229008,95,128.29505006942432,278.2347427949836,-101.90301112542274
9229008,96,129.73745115925993,280.3129850673713,-103.30466855848779
9229008,97,132.00342270105344,283.5778452226832,-104.5028477581795
9229008,98,134.16823064376865,286.6969467055198,-105.61205495953764
9229008,99,135.99909338527064,289.33489281575373,-106.69908819238991
9229008,100,138.31907281490587,292.6775686884455,-107.36579297576468
9229008,101,139.88947236326106,294.9402338714718,-108.34678743438448
9229008,102,141.28917594708994,296.95695666600136,-109.59498207243873
9229008,103,142.80187166176924,299.1364809340151,-110.72717008995099
9229008,104,144.82406424652723,302.0500991655653,-112.03133299731968
